89|57
89|52
89|29
89|45
89|26
89|22
89|73
89|65
89|75
89|47
89|14
89|79
89|51
89|25
89|98
89|54
89|46
89|62
89|92
89|16
89|36
89|77
79|45
79|62
79|36
79|54
79|44
79|52
79|65
79|47
79|63
79|86
79|57
79|28
79|85
79|27
79|17
79|14
79|92
79|73
79|81
79|77
79|87
79|22
79|29
79|15
85|25
85|12
85|95
85|55
85|32
85|15
85|37
85|83
85|63
85|89
85|69
85|17
85|82
85|97
85|91
85|76
85|44
85|51
85|23
85|87
85|49
85|56
85|67
85|27
92|85
92|56
92|44
92|28
92|27
92|17
92|95
92|76
92|12
92|23
92|67
92|37
92|63
92|91
92|86
92|49
92|82
92|55
92|45
92|87
92|15
92|97
92|52
92|83
44|32
44|23
44|56
44|46
44|91
44|95
44|55
44|76
44|25
44|37
44|82
44|69
44|12
44|89
44|97
44|72
44|83
44|98
44|16
44|51
44|26
44|49
44|75
44|67
37|12
37|55
37|95
37|79
37|69
37|25
37|32
37|75
37|51
37|26
37|67
37|16
37|91
37|49
37|89
37|72
37|57
37|46
37|73
37|23
37|82
37|56
37|97
37|98
63|72
63|32
63|89
63|82
63|12
63|55
63|15
63|25
63|69
63|51
63|97
63|27
63|23
63|83
63|56
63|67
63|17
63|95
63|44
63|49
63|16
63|37
63|76
63|91
91|29
91|65
91|54
91|82
91|62
91|26
91|46
91|32
91|73
91|72
91|75
91|98
91|12
91|49
91|22
91|89
91|69
91|25
91|67
91|55
91|16
91|51
91|79
91|57
14|45
14|91
14|87
14|86
14|15
14|56
14|76
14|97
14|63
14|52
14|92
14|27
14|49
14|83
14|17
14|12
14|95
14|44
14|28
14|55
14|82
14|85
14|37
14|23
69|98
69|73
69|92
69|89
69|14
69|36
69|62
69|47
69|54
69|79
69|57
69|75
69|25
69|22
69|46
69|65
69|32
69|81
69|29
69|72
69|51
69|16
69|26
69|77
29|56
29|14
29|81
29|92
29|28
29|86
29|76
29|95
29|37
29|85
29|97
29|83
29|63
29|17
29|36
29|23
29|15
29|45
29|77
29|44
29|47
29|27
29|87
29|52
87|17
87|49
87|89
87|15
87|67
87|37
87|97
87|82
87|32
87|76
87|44
87|95
87|91
87|63
87|56
87|55
87|25
87|72
87|27
87|83
87|23
87|12
87|51
87|69
76|69
76|72
76|49
76|32
76|26
76|98
76|91
76|16
76|56
76|51
76|37
76|73
76|79
76|82
76|95
76|55
76|23
76|89
76|46
76|67
76|75
76|25
76|12
76|97
67|36
67|79
67|72
67|51
67|32
67|57
67|26
67|73
67|75
67|77
67|16
67|29
67|47
67|25
67|46
67|65
67|54
67|98
67|89
67|81
67|22
67|69
67|14
67|62
86|27
86|87
86|15
86|17
86|97
86|23
86|55
86|56
86|76
86|91
86|32
86|63
86|37
86|95
86|44
86|82
86|69
86|67
86|28
86|85
86|89
86|49
86|12
86|83
65|45
65|14
65|62
65|37
65|52
65|28
65|63
65|29
65|86
65|92
65|15
65|81
65|27
65|83
65|54
65|22
65|44
65|76
65|17
65|77
65|87
65|36
65|85
73|52
73|15
73|77
73|92
73|47
73|17
73|22
73|83
73|45
73|86
73|65
73|44
73|36
73|54
73|57
73|14
73|29
73|28
73|87
73|62
73|63
73|81
72|57
72|92
72|28
72|16
72|86
72|85
72|73
72|98
72|62
72|22
72|29
72|65
72|47
72|36
72|81
72|54
72|46
72|26
72|77
72|52
72|45
28|15
28|69
28|27
28|37
28|97
28|23
28|91
28|32
28|56
28|89
28|63
28|25
28|76
28|12
28|67
28|82
28|87
28|49
28|55
28|95
52|97
52|87
52|95
52|44
52|28
52|49
52|83
52|17
52|76
52|37
52|55
52|82
52|86
52|23
52|56
52|32
52|63
52|85
52|12
82|51
82|32
82|81
82|75
82|25
82|69
82|29
82|55
82|72
82|26
82|73
82|46
82|22
82|62
82|77
82|89
82|67
82|98
22|56
22|87
22|76
22|17
22|52
22|37
22|85
22|27
22|47
22|36
22|29
22|63
22|81
22|28
22|15
22|44
22|23
23|16
23|97
23|51
23|91
23|69
23|82
23|65
23|55
23|62
23|49
23|98
23|72
23|25
23|46
23|89
23|12
49|77
49|65
49|32
49|89
49|46
49|62
49|25
49|55
49|51
49|22
49|54
49|72
49|67
49|79
49|75
25|29
25|54
25|52
25|46
25|77
25|79
25|36
25|65
25|14
25|73
25|98
25|57
25|92
25|51
51|54
51|36
51|92
51|28
51|75
51|65
51|45
51|26
51|81
51|57
51|52
51|16
51|14
27|55
27|76
27|56
27|97
27|25
27|95
27|44
27|37
27|83
27|16
27|23
27|89
77|28
77|86
77|36
77|17
77|12
77|14
77|95
77|87
77|83
77|56
77|85
46|87
46|57
46|85
46|45
46|73
46|65
46|36
46|15
46|29
46|26
15|76
15|17
15|89
15|25
15|12
15|56
15|95
15|72
15|16
81|17
81|49
81|12
81|85
81|87
81|63
81|97
81|28
55|54
55|57
55|75
55|47
55|72
55|26
55|51
83|26
83|16
83|25
83|97
83|76
83|32
32|57
32|92
32|51
32|65
32|16
56|82
56|69
56|16
56|79
36|91
36|17
36|52
16|81
16|92
45|12

85,27,44,83,37,23,12,49,55,67,25
51,89,49,25,69,47,16
92,45,37,27,87,17,36,63,85,86,91
12,49,82,69,32,89,25,51,72,98,46,26,75,73,57,54,62,22,29
76,37,95,56,23,97,12,49,82,55,69,32,89,25,51,72,16,98,46,75,79
23,97,91,12,49,82,55,67,32,89,25,16,98,46,75,79,57,65,54
49,85,83,87,95,23,56,37,27
52,86,85,87,63,17,83,76,37,95,56,23,97,91,12,49,82,55,69
47,79,36,32,69,67,98,25,16
86,85,87,63,15,27,44,83,76,37,95,56,23,97,91,12,82,55,67,69,32
17,27,95,44,12,49,91,83,87,63,51,37,67,15,89,56,32,76,25
98,32,89,55,16,67,79
54,22,29,81,36,28,87,76,37
73,92,16,36,46,32,81,72,25
55,95,63,25,82,32,51,67,89,91,12,17,72,27,56,37,44,15,76
37,15,56,83,17,91,89,51,12,67,27,72,69,55,44,32,49,76,16
27,92,29,14,47,28,75,57,45,62,15
27,36,14,63,22,37,45,62,44,15,52,28,77,47,86,83,81,85,54,17,92
55,67,51,75,65,47,81
52,14,36,45,47,51,26,73,29,62,65,98,57,16,92,81,77,46,25
69,12,32,37,82,23,91,86,87,27,56
82,55,67,25,46,26,79,73,57,65,54,62,22
57,65,77,81,85,44,83
26,75,79,73,65,54,22,47,77,45,52,85,87,63,15
29,51,14,25,98,16,62,57,81,77,54,65,72,52,26,46,79,47,22,36,75
51,72,98,46,26,75,79,73,57,65,54,22,29,77,81,92,45,52,86
97,65,82,62,67,98,32
63,27,44,76,97,55,72
16,79,49,51,73,72,91,25,75,12,46,69,26,98,62,97,32,55,89,67,57
63,12,17,23,82,95,45,15,86,44,37,67,91,85,27
14,77,63,62,22,92,44,17,27,15,36,52,37,54,81,86,85,87,83,76,45
97,91,32,89,72,54,62
47,57,92,73,81,25,72,29,75,22,77,26,36,14,32,46,16,98,54,51,79
76,27,44,37,86
23,85,15,87,56,25,82
55,26,79,77,25,73,29,65,62,69,46,16,75,81,57
83,76,37,56,97,91,49,82,55,67,89,51,72,16,98,26,75
67,69,32,73,57,29,36
82,67,51,16,26,79,57,54,62,22,29
44,37,95,56,23,97,91,12,82,67,69,89,25,16,98,46,26
65,54,62,22,29,47,77,81,36,14,92,45,52,28,85,87,63,15,27,17,44,83,76
65,29,47,77,45,86,27
44,97,89,49,95,76,15,28,82,17,32
37,52,76,12,44,45,28,85,97,55,49
28,14,44,62,47,95,22,15,87,83,45,27,37
45,27,36,47,52,14,63,44,37,86,15,87,92,56,17
46,57,65,54,22,81,36,87,63
22,83,52,56,44,17,14,37,85,81,45,63,95,15,77
69,26,54,47,81
51,72,98,75,29,77,36
14,45,85,27,17
47,65,77,79,75,54,22,86,26,29,52,72,81,73,51
27,76,45,29,86,92,37,14,83,87,81,54,22
81,46,52,73,75,54,45,77,16,29,72,86,65,47,98,51,62,22,92
16,98,46,26,75,79,73,57,54,62,22,29,77,81,36,14,92,45,52,86,85
89,83,55,76,56,12,97,37,95,49,69,28,17
28,36,86,54,73,26,46,98,57,65,72
69,25,16,98,46,73,57,54,47,36,14
62,67,81,79,47,22,98,72,51,16,26
76,82,23,86,56,12,27,55,92,49,87,44,45
22,63,92,81,86,83,62,47,44,36,95,27,14
65,87,26,62,79,57,98
32,89,25,72,16,98,46,26,75,79,73,57,65,54,62,22,29,47,77,81,36,14,92
51,46,62,92,45,52,86
17,44,83,76,97,91,49,82,55,67,69,32,25,51,46
36,14,52,83,37,12,49
95,92,14,28,17,15,85,52,47,83,76,45,37,27,77
63,15,27,17,44,83,76,37,95,56,23,97,12,49,67,25,72
28,85,87,63,15,27,17,44,83,76,37,95,56,23,97,91,12,49,82,55,67,69,32
16,56,67,49,25,82,98,32,69,37,83,95,97,91,55,72,27,76,17,89,23
95,23,12,49,55,67,69,32,25,16,98,26,57
77,85,23,28,15,47,45,95,97
95,83,47,85,56,86,97,44,77,37,45,36,15,52,14,28,23,63,92,87,27
57,17,27,83,22,52,36
76,87,82,17,67,56,95
14,52,28,87,23,97,91,49,82
76,95,91,49,89,75,79
57,65,62,77,81,92,63,27,83
83,63,85,28,15,67,45,86,37
89,25,51,72,16,98,46,26,75,79,73,57,65,54,62,22,47,77,81,36,14
36,45,86,28,85,15,27,44,83,76,95,23,12
44,83,37,56,23,97,91,12,49,55,67,69,32,89,72,16,98
69,98,57,67,89,32,73,81,25,62,46,16,54,36,79,47,65
26,16,72,76,25,56,79
28,15,73,22,26,14,63,57,52,29,87,54,77,65,36,75,81,92,86,85,47,45,79
57,65,54,62,22,81,14,92,52,87,63,17,83
86,47,65,17,77,54,76
37,28,77,63,15,17,27,97,95,91,56,45,36,76,52,86,92
62,57,29,79,22,16,28,86,45,77,73,75,36,26,85,81,54,14,47
95,97,92,63,47,83,23,37,28,52,15,77,56,17,85,86,45
69,89,16,47,57,79,14,62,73
56,49,55,67,72,16,26
97,63,55,91,95,67,86
27,17,47,44,14
77,14,47,73,85,22,86,81,62,28,75,36,27
51,52,86,81,77,57,73,98,79,14,46
44,15,55,83,92,45,27,95,63
52,45,81,46,98
23,52,15,37,76,92,14,45,95,77,86,63,97,44,87,85,81,91,36,56,28,17,27
77,22,45,81,52,65,92,87,14,17,29,27,83,28,47,15,36
36,85,14,81,37,95,56,15,86,87,91,44,77,23,76,52,63,17,28,83,97,92,45
12,69,32,15,63,86,49,44,55,56,87,28,17,76,97,67,82,91,95,37,27,83,23
44,28,45,57,47,54,73,85,87,36,14,17,92
55,12,83,56,95,32,27,25,91,44,89,15,16
81,85,23,56,52,76,92,86,77
37,95,23,97,91,12,49,82,55,32,89,98,73
67,16,46,57,22,29,36
12,49,69,16,75,65,54,62,29
75,79,54,62,22,47,14,45,63
82,37,23,44,56,51,69,26,25
29,32,54,51,72,26,55,46,62,67,25,81,16,47,98,89,69
67,12,37,69,55,23,16,25,76,17,95,91,44,72,51
15,27,17,44,76,95,56,97,91,12,82,55,32,89,25,51,16
25,46,95,73,91,49,26,56,12
82,44,12,63,83,91,85,49,55,67,25,27,95,32,23
56,23,97,91,49,55,67,69,32,89,51,72,16,98,46,26,75,79,73,57,65
46,57,65,54,62,22,47,81,14,92,52
16,23,95,82,89,76,56,26,46,55,75,97,25,69,83,49,67,12,51,98,32
29,36,63,92,47,86,45,15,14,62,81,73,54,17,87,85,22
83,49,37,89,51,95,15,63,32,97,44,91,25,69,55,17,12,82,27
26,65,73,54,62,87,52,75,29,77,47,92,81
83,37,56,82,55,67,69,32,89,25,51,98,46,26,75
91,12,49,82,55,69,32,51,72,98,46,26,75,79,65,62,22
12,25,83,44,26,49,98,69,37,67,32,56,91,23,82
32,89,25,51,72,98,46,75,79,73,57,62,29,47,81,14,92
89,98,14,29,26,65,57,69,77,72,51,47,75,16,73,54,62
12,49,67,69,89,51,16,46,62,22,29
98,89,29,67,77
56,82,49,73,97,12,46
27,44,37,77,86
55,25,75,83,69,95,67,37,82
83,85,92,23,76,15,27,44,95,82,91,49,45
91,25,79,57,89,54,67,23,55,69,72
15,27,17,44,83,76,37,95,56,23,91,12,49,82,55,67,69,32,89,25,51,72,16
44,86,92,55,45,15,76,97,49,27,95,83,37,56,91,63,87,82,85,52,12
91,83,87,17,14,52,37,56,97,23,45,36,92,86,27
46,25,69,57,32,65,62,91,82,12,26,97,72,16,73
79,73,57,65,62,22,29,77,36,14,92,52,86,28,85,87,15,27,17
22,36,28,62,47,92,86,29,46,77,52
17,89,27,67,95,72,25,12,55
83,76,37,95,23,97,69,32,98,26,75
27,87,52,56,86,76,17,28,85,63,81,36,22,83,45
83,23,97,82,17,87,85,76,91,52,55,86,63,28,56,37,44,27,95,49,12
97,82,55,69,32,51,72,98,46,75,79,73,57,65,54
82,97,56,45,23,95,17,12,85,55,27
32,89,25,51,16,98,46,26,75,79,73,57,54,47,77,81,14
92,76,81,77,62,63,87,27,28,47,86,65,15,54,45,44,17,85,83,14,36,29,52
12,82,32,89,25,51,72,98,46,26,75,57,54,22,29
15,17,76,95,56,12,49,82,55,67,69,89,25,51,72
82,16,69,72,46,29,89,51,62,98,55,25,67,75,26,79,47,73,77,65,32
36,14,92,45,52,86,28,85,63,76,37,95,23,97,49
12,49,82,55,67,69,32,89,25,51,72,16,46,75,79,73,65,22,29
37,87,23,14,83,63,45,81,92,47,97,36,86,77,56,17,85,15,95,44,28
17,44,83,76,37,95,56,97,91,12,49,82,55,67,69,32,89,51,16,98,46
12,49,82,55,67,69,72,16,26,79,57,65,54,22,29
76,56,89,16,98
95,17,81,28,12,56,76
55,17,25,15,95,12,16
14,92,28,97,56,91,85,27,86,45,95,37,17,87,76,82,44,49,52,63,15
87,55,95,86,44,76,69,49,17,63,27,56,23,85,82
23,12,49,82,55,69,89,25,51,72,98,46,26,79,73,57,54
85,65,26,45,46,62,75,57,92,79,86,47,77,28,29,36,14,81,22,52,98,73,87
89,83,76,23,32,63,85,44,56,12,82,25,55
82,15,23,76,67,69,56,63,37,27,89,12,49,95,72,44,91,55,83
36,98,62,26,28,14,47
69,25,97,67,89,46,32,12,16,37,44,26,98,82,72
22,75,46,26,73,51,29,79,55,81,16,54,65,47,77,62,69,57,67,25,89,32,98
87,63,15,17,44,76,37,95,56,23,97,91,12,49,82,55,67,69,89,25,51
54,81,92,45,28,85,87,83,37
47,75,45,51,46,22,79,57,65,77,73,92,89
77,73,47,79,98,16,22,62,46,26,57,25,89
56,23,91,55,32,25,72,16,79,57,65
95,56,23,91,12,49,82,55,67,69,32,89,25,51,72,16,98,46,26,75,79,73,57
12,49,55,32,89,72,75,73,65
98,54,55,26,49,62,32
85,63,27,44,76,56,23
55,16,69,62,82,98,26,57,22,49,32,51,47,72,25,54,67,46,79,89,75
79,73,65,22,47,14,92,45,86,28,87,63,15,27,17
69,98,25,75,55,76,95,72,82,91,12,56,32,67,46,49,16,37,23
22,14,47,57,36,85,54,16,52,45,77,81,62,92,46,26,86,28,29
56,15,44,83,86,97,37,28,82,55,17,23,12,95,49,63,32,67,76,91,27
77,79,22,36,29,54,25,57,81,62,89,45,92,47,16
32,63,56,76,49,69,97,67,85,83,44,89,37,23,87
95,91,51,16,26,75,57
54,26,23,82,57
83,63,12,25,82,55,49,51,44,23,15,95,56,76,69,72,37,32,91,27,17
67,55,63,85,82,12,89,27,25,69,49,32,56,23,37,87,17,83,76,97,95,15,91
12,57,98,72,82,56,79,97,49,16,32,67,46
57,54,62,22,47,77,36,92,45,52,86,28,85,63,15,17,83
69,54,26,89,25,51,62,47,22
23,91,12,49,16,57,54
67,91,46,26,22,32,16,51,25,69,79,75,82
72,16,98,46,26,75,79,73,57,65,54,62,22,29,47,77,81,36,14,92,52,86,28
27,69,87,95,37,23,32,44,51,63,89
37,23,82,55,32,89,51,75,73
79,72,29,73,49,69,54,75,51
29,47,81,92,86,28,85,87,23
16,65,98,81,22,73,92
47,77,81,36,14,92,45,52,86,85,87,63,15,17,44,76,37,95,56,23,97
16,98,75,65,47,45,52,28,85
49,55,67,69,32,25,72,46,26,79,73,57,47
15,79,29,63,81,73,47,85,36,27,22,62,92,14,86,65,75,57,87,54,52
47,65,54,81,89,79,26,46,14,62,72,22,73,51,16,75,25
16,98,46,26,75,79,73,57,65,62,22,29,81,36,14,92,45,86,85
